person_id,population_group,sex,age,years_in_germany,education_level,german_language_cefr,deskilling_penalty,annual_gross_wage_eur,monthly_remittances_eur,pension_ep_accumulated,deposit_assets_eur,investment_assets_eur,housing_real_estate_eur,total_debt_eur,financial_wealth_eur,net_wealth_eur
ID_000870,Migrant_2ndGen,Male,33,33.0,High (Tertiary),C1/C2,0.02,84244.07,31.27,20.56,477.07,500.0,0.0,76.54,977.07,900.53
ID_000871,German_Native,Male,44,44.0,High (Tertiary),C1/C2,0.0,57012.63,0.0,24.46,20311.2,3949.04,270823.86,181233.25,24260.24,113850.85
ID_000872,German_Native,Male,63,63.0,High (Tertiary),C1/C2,0.0,58325.29,0.0,45.42,97329.82,4377.46,427639.45,0.0,101707.28,529346.73
ID_000873,German_Native,Female,85,85.0,Medium (Vocational),C1/C2,0.0,0.0,0.0,48.02,20122.2,0.0,0.0,0.0,20122.2,20122.2
ID_000874,German_Native,Female,59,59.0,Medium (Vocational),C1/C2,0.0,32834.72,0.0,28.51,9976.19,14027.89,0.0,0.0,24004.08,24004.08
ID_000875,German_Native,Female,37,37.0,Medium (Vocational),C1/C2,0.0,54596.76,0.0,18.94,11708.5,5064.8,0.0,286.9,16773.3,16486.4
ID_000876,German_Native,Female,46,46.0,Medium (Vocational),C1/C2,0.0,37146.32,0.0,18.11,35106.77,0.0,0.0,758.46,35106.77,34348.31
ID_000877,General_Migrant,Male,55,28.9,High (Tertiary),B2,0.04,63350.36,319.13,37.5,3237.02,4330.24,0.0,0.0,7567.26,7567.26
ID_000878,General_Migrant,Female,48,12.1,High (Tertiary),C1/C2,0.04,60422.36,40.81,15.31,3296.62,21620.09,0.0,0.0,24916.71,24916.71
ID_000879,German_Native,Male,50,50.0,Medium (Vocational),C1/C2,0.0,40965.43,0.0,20.97,41637.02,0.0,0.0,3328.93,41637.02,38308.09
ID_000880,German_Native,Female,35,35.0,Medium (Vocational),C1/C2,0.0,30180.82,0.0,9.07,2913.92,0.0,0.0,0.0,2913.92,2913.92
ID_000881,German_Native,Female,44,44.0,Medium (Vocational),C1/C2,0.0,39334.64,0.0,19.7,2631.76,28466.43,0.0,738.44,31098.19,30359.75
ID_000882,General_Migrant,Male,47,13.5,Medium (Vocational),B1,0.04,46173.75,52.44,12.84,1742.23,0.0,0.0,5900.94,1742.23,-4158.71
ID_000883,German_Native,Female,41,41.0,High (Tertiary),C1/C2,0.0,55124.04,0.0,23.54,8118.61,0.0,0.0,845.19,8118.61,7273.42
ID_000884,German_Native,Female,51,51.0,High (Tertiary),C1/C2,0.0,89223.25,0.0,56.37,7262.04,0.0,258797.69,88454.31,7262.04,177605.42
ID_000885,General_Migrant,Female,40,19.1,High (Tertiary),B2,0.04,67917.74,3.12,22.23,11893.59,0.0,0.0,0.0,11893.59,11893.59
ID_000886,German_Native,Male,77,77.0,Medium (Vocational),C1/C2,0.0,0.0,0.0,41.24,2687.53,0.0,0.0,0.0,2687.53,2687.53
ID_000887,General_Migrant,Male,37,23.7,Medium (Vocational),A1/A2,0.04,58990.69,32.48,17.64,1883.69,0.0,0.0,0.0,1883.69,1883.69
ID_000888,German_Native,Male,48,48.0,Low,C1/C2,0.0,44723.3,0.0,26.94,4383.39,0.0,328774.7,143838.73,4383.39,189319.36
ID_000889,German_Native,Male,58,58.0,High (Tertiary),C1/C2,0.0,81321.68,0.0,61.97,1110.22,0.0,0.0,0.0,1110.22,1110.22
ID_000890,German_Native,Female,18,18.0,Medium (Vocational),C1/C2,0.0,49928.38,0.0,0.0,397.73,1459.01,0.0,2974.82,1856.74,-1118.08
ID_000891,General_Migrant,Female,72,7.1,Medium (Vocational),B2,0.04,0.0,197.09,5.28,6867.87,42497.71,0.0,0.0,49365.58,49365.58
ID_000892,General_Refugee,Female,31,11.1,Medium (Vocational),B2,0.08,27504.8,333.73,5.84,3160.93,0.0,0.0,0.0,3160.93,3160.93
ID_000893,General_Refugee,Female,24,11.2,Low,B2,0.08,34726.37,123.87,2.79,615.21,0.0,0.0,0.0,615.21,615.21
ID_000894,German_Native,Female,39,39.0,Medium (Vocational),C1/C2,0.0,92867.87,0.0,34.31,2577.03,0.0,0.0,0.0,2577.03,2577.03
ID_000895,General_Migrant,Male,24,15.5,Medium (Vocational),B2,0.04,38196.08,19.52,2.69,161.99,2691.27,426819.16,508948.47,2853.26,-79276.05
ID_000896,German_Native,Female,48,48.0,Medium (Vocational),C1/C2,0.0,48379.48,0.0,25.27,14777.65,0.0,0.0,0.0,14777.65,14777.65
ID_000897,German_Native,Female,39,39.0,High (Tertiary),C1/C2,0.0,79051.75,0.0,28.18,5380.14,14258.9,0.0,5904.0,19639.04,13735.04
ID_000898,Ukrainian_Refugee_2022plus,Female,51,1.7,High (Tertiary),A1/A2,0.28,50507.58,33.9,1.09,557.87,0.0,0.0,1703.69,557.87,-1145.82
ID_000899,German_Native,Female,66,66.0,High (Tertiary),C1/C2,0.0,120297.1,0.0,90.41,72984.25,20339.11,0.0,0.0,93323.36,93323.36
ID_000900,German_Native,Male,29,29.0,High (Tertiary),C1/C2,0.0,25817.66,0.0,4.15,430.77,29067.41,0.0,0.0,29498.18,29498.18
ID_000901,German_Native,Female,18,18.0,Medium (Vocational),C1/C2,0.0,35611.29,0.0,0.0,1623.79,500.0,0.0,0.0,2123.79,2123.79
ID_000902,German_Native,Female,49,49.0,High (Tertiary),C1/C2,0.0,68193.04,0.0,42.15,11664.92,0.0,612343.67,196271.82,11664.92,427736.77
ID_000903,German_Native,Male,41,41.0,Medium (Vocational),C1/C2,0.0,28522.61,0.0,11.6,2453.38,0.0,324697.12,206470.19,2453.38,120680.31
ID_000904,German_Native,Female,31,31.0,Medium (Vocational),C1/C2,0.0,36669.73,0.0,13.07,12154.12,0.0,0.0,7.48,12154.12,12146.64
ID_000905,German_Native,Male,46,46.0,High (Tertiary),C1/C2,0.0,77072.85,0.0,38.81,1206.74,0.0,409725.03,205032.69,1206.74,205899.08
ID_000906,Ukrainian_Refugee_2022plus,Female,30,2.0,Medium (Vocational),B2,0.1,21148.2,189.14,0.88,160.31,0.0,343448.82,412950.65,160.31,-69341.52
ID_000907,General_Refugee,Female,46,8.3,Medium (Vocational),B1,0.08,38882.6,110.68,6.49,906.9,0.0,0.0,1138.88,906.9,-231.98
ID_000908,German_Native,Male,58,58.0,High (Tertiary),C1/C2,0.0,72340.57,0.0,52.57,1884.85,22175.01,0.0,2522.13,24059.86,21537.73
ID_000909,German_Native,Male,26,26.0,High (Tertiary),C1/C2,0.0,74932.16,0.0,7.68,7127.5,0.0,0.0,0.0,7127.5,7127.5
ID_000910,German_Native,Female,39,39.0,Medium (Vocational),C1/C2,0.0,49153.63,0.0,16.7,4418.03,0.0,0.0,0.0,4418.03,4418.03
ID_000911,German_Native,Male,65,65.0,Low,C1/C2,0.0,79302.93,0.0,65.06,24521.43,0.0,330883.13,0.0,24521.43,355404.56
ID_000912,German_Native,Male,60,60.0,Medium (Vocational),C1/C2,0.0,80841.65,0.0,61.05,10883.6,0.0,0.0,0.0,10883.6,10883.6
ID_000913,German_Native,Male,27,27.0,High (Tertiary),C1/C2,0.0,58893.52,0.0,8.35,8142.98,2043.43,0.0,0.0,10186.41,10186.41
ID_000914,German_Native,Male,65,65.0,Medium (Vocational),C1/C2,0.0,47510.59,0.0,43.71,142982.46,10768.39,0.0,1193.04,153750.85,152557.81
ID_000915,German_Native,Male,25,25.0,Medium (Vocational),C1/C2,0.0,49568.58,0.0,4.7,338.51,0.0,0.0,0.0,338.51,338.51
ID_000916,German_Native,Male,61,61.0,Medium (Vocational),C1/C2,0.0,44542.98,0.0,33.35,2321.47,0.0,428050.97,0.0,2321.47,430372.44
ID_000917,German_Native,Female,75,75.0,Medium (Vocational),C1/C2,0.0,0.0,0.0,52.36,3572.5,0.0,0.0,5383.68,3572.5,-1811.18
ID_000918,Migrant_2ndGen,Female,18,18.0,High (Tertiary),C1/C2,0.02,47589.33,14.64,0.0,1291.32,0.0,0.0,0.0,1291.32,1291.32
ID_000919,General_Migrant,Male,50,7.5,Medium (Vocational),C1/C2,0.04,64252.18,52.15,9.05,923.04,0.0,0.0,0.0,923.04,923.04
ID_000920,German_Native,Male,40,40.0,Medium (Vocational),C1/C2,0.0,80347.36,0.0,34.89,19998.44,0.0,464501.99,336163.24,19998.44,148337.19
ID_000921,General_Refugee,Female,41,10.2,Low,A1/A2,0.08,37559.89,58.1,7.82,336.26,0.0,0.0,1597.72,336.26,-1261.46
ID_000922,German_Native,Female,26,26.0,Low,C1/C2,0.0,35750.3,0.0,10.05,11099.94,0.0,0.0,0.0,11099.94,11099.94
ID_000923,Ukrainian_Refugee_2022plus,Female,24,1.2,High (Tertiary),B1,0.28,25559.05,97.37,0.54,338.37,0.0,0.0,823.23,338.37,-484.86
ID_000924,General_Migrant,Male,31,33.0,High (Tertiary),B1,0.12,65974.08,15.32,14.82,298.54,0.0,0.0,0.0,298.54,298.54
ID_000925,German_Native,Female,29,29.0,Medium (Vocational),C1/C2,0.0,24790.24,0.0,4.23,3239.28,0.0,350582.97,364497.99,3239.28,-10675.74
ID_000926,German_Native,Male,18,18.0,High (Tertiary),C1/C2,0.0,37833.55,0.0,0.0,104.4,0.0,0.0,0.0,104.4,104.4
ID_000927,German_Native,Male,32,32.0,Medium (Vocational),C1/C2,0.0,47915.16,0.0,10.87,7223.15,12248.89,0.0,0.0,19472.04,19472.04
ID_000928,German_Native,Female,48,48.0,High (Tertiary),C1/C2,0.0,67100.17,0.0,31.99,11466.33,62837.03,264724.73,105408.08,74303.36,233620.01
ID_000929,German_Native,Male,34,34.0,High (Tertiary),C1/C2,0.0,93269.32,0.0,24.12,5095.83,0.0,0.0,0.0,5095.83,5095.83
ID_000930,German_Native,Male,41,41.0,Medium (Vocational),C1/C2,0.0,49247.14,0.0,19.35,44060.49,0.0,216327.65,133228.38,44060.49,127159.76
ID_000931,German_Native,Male,25,25.0,High (Tertiary),C1/C2,0.0,53901.62,0.0,5.12,593.37,1398.0,0.0,0.0,1991.37,1991.37
ID_000932,General_Refugee,Male,18,8.4,Low,B1,0.08,25219.38,26.09,0.0,413.34,0.0,0.0,0.0,413.34,413.34
ID_000933,Migrant_2ndGen,Male,33,33.0,High (Tertiary),C1/C2,0.02,79146.41,46.58,19.16,6968.67,0.0,0.0,0.0,6968.67,6968.67
ID_000934,German_Native,Female,67,67.0,High (Tertiary),C1/C2,0.0,0.0,0.0,37.76,15377.6,54413.49,231415.4,0.0,69791.09,301206.49
ID_000935,German_Native,Female,50,50.0,High (Tertiary),C1/C2,0.0,40954.59,0.0,26.37,1418.22,0.0,0.0,5678.68,1418.22,-4260.46
ID_000936,German_Native,Female,59,59.0,Medium (Vocational),C1/C2,0.0,54264.71,0.0,37.81,61584.17,0.0,327157.07,13005.02,61584.17,375736.22
ID_000937,German_Native,Female,25,25.0,Medium (Vocational),C1/C2,0.0,40425.46,0.0,6.98,770.68,3368.99,0.0,4568.95,4139.67,-429.28
ID_000938,Ukrainian_Migrant_Pre2022,Male,37,14.5,High (Tertiary),A1/A2,0.08,44909.47,45.45,11.96,100.0,0.0,0.0,6.4,100.0,93.6
ID_000939,German_Native,Male,46,46.0,High (Tertiary),C1/C2,0.0,49899.75,0.0,22.16,10127.13,0.0,0.0,3705.89,10127.13,6421.24
ID_000940,German_Native,Female,49,49.0,High (Tertiary),C1/C2,0.0,67407.27,0.0,38.14,2346.41,0.0,337286.49,162433.37,2346.41,177199.53
ID_000941,German_Native,Female,43,43.0,High (Tertiary),C1/C2,0.0,71072.55,0.0,36.17,22040.07,0.0,0.0,0.0,22040.07,22040.07
ID_000942,German_Native,Female,18,18.0,Low,C1/C2,0.0,36695.53,0.0,0.0,1099.69,0.0,0.0,0.0,1099.69,1099.69
ID_000943,General_Migrant,Female,61,10.4,Medium (Vocational),B2,0.04,33216.08,194.49,9.73,10241.9,4996.37,0.0,0.0,15238.27,15238.27
ID_000944,General_Refugee,Male,31,8.6,Medium (Vocational),C1/C2,0.08,52364.7,195.63,9.07,613.05,0.0,0.0,0.0,613.05,613.05
ID_000945,German_Native,Female,42,42.0,Medium (Vocational),C1/C2,0.0,53003.52,0.0,25.89,3771.14,0.0,0.0,398.78,3771.14,3372.36
ID_000946,German_Native,Female,53,53.0,Medium (Vocational),C1/C2,0.0,62077.82,0.0,41.36,8834.46,0.0,0.0,0.0,8834.46,8834.46
ID_000947,German_Native,Female,41,41.0,Medium (Vocational),C1/C2,0.0,49211.44,0.0,28.08,5384.91,0.0,0.0,4419.37,5384.91,965.54
ID_000948,Ukrainian_Migrant_Pre2022,Female,60,16.2,Medium (Vocational),B2,0.03,49393.59,345.7,15.96,11995.25,0.0,0.0,0.0,11995.25,11995.25
ID_000949,Ukrainian_Refugee_2022plus,Male,56,3.4,High (Tertiary),B2,0.1,37351.21,90.21,2.34,2428.53,0.0,0.0,0.0,2428.53,2428.53
ID_000950,German_Native,Male,36,36.0,High (Tertiary),C1/C2,0.0,82610.32,0.0,23.22,7411.17,0.0,0.0,0.0,7411.17,7411.17
ID_000951,German_Native,Male,28,28.0,Medium (Vocational),C1/C2,0.0,53257.29,0.0,7.9,894.47,0.0,0.0,3039.18,894.47,-2144.71
ID_000952,General_Migrant,Female,24,22.2,High (Tertiary),B2,0.04,39195.68,4.94,3.27,957.68,647.57,0.0,0.0,1605.25,1605.25
ID_000953,German_Native,Female,29,29.0,Medium (Vocational),C1/C2,0.0,98410.86,0.0,23.21,8093.02,0.0,0.0,0.0,8093.02,8093.02
ID_000954,Ukrainian_Migrant_Pre2022,Female,32,13.8,Low,C1/C2,0.03,32013.21,99.38,10.12,908.24,0.0,0.0,713.72,908.24,194.52
ID_000955,German_Native,Male,50,50.0,High (Tertiary),C1/C2,0.0,93870.12,0.0,51.73,9189.98,39214.87,384861.4,163244.56,48404.85,270021.69
ID_000956,German_Native,Male,31,31.0,Medium (Vocational),C1/C2,0.0,53071.33,0.0,10.42,1240.56,0.0,0.0,0.0,1240.56,1240.56
ID_000957,German_Native,Male,36,36.0,High (Tertiary),C1/C2,0.0,100299.23,0.0,32.99,2868.86,38687.04,0.0,0.0,41555.9,41555.9
ID_000958,German_Native,Female,48,48.0,High (Tertiary),C1/C2,0.0,66054.4,0.0,34.26,1750.94,0.0,461185.92,204961.62,1750.94,257975.24
ID_000959,German_Native,Male,72,72.0,Medium (Vocational),C1/C2,0.0,0.0,0.0,46.07,13336.99,0.0,0.0,0.0,13336.99,13336.99
ID_000960,General_Migrant,Male,44,13.8,High (Tertiary),B1,0.12,43531.73,72.26,10.4,6510.37,0.0,0.0,982.53,6510.37,5527.84
ID_000961,German_Native,Male,46,46.0,Low,C1/C2,0.0,29367.82,0.0,14.88,4365.17,8675.98,335776.61,185550.1,13041.15,163267.66
ID_000962,German_Native,Male,55,55.0,High (Tertiary),C1/C2,0.0,42614.32,0.0,30.11,4252.6,5480.55,366571.43,59569.97,9733.15,316734.61
ID_000963,German_Native,Male,51,51.0,Medium (Vocational),C1/C2,0.0,57510.5,0.0,38.0,4736.92,3823.71,451504.22,165476.69,8560.63,294588.16
ID_000964,German_Native,Female,36,36.0,Medium (Vocational),C1/C2,0.0,45098.81,0.0,18.56,6175.38,0.0,0.0,4131.24,6175.38,2044.14
ID_000965,German_Native,Male,46,46.0,Medium (Vocational),C1/C2,0.0,99639.67,0.0,51.25,685.61,0.0,120000.0,54625.03,685.61,66060.58
ID_000966,German_Native,Female,63,63.0,Low,C1/C2,0.0,56663.42,0.0,55.11,1705.52,0.0,0.0,441.04,1705.52,1264.48
ID_000967,General_Migrant,Female,39,19.5,Medium (Vocational),C1/C2,0.04,25147.5,138.62,9.4,2260.43,8093.64,0.0,0.0,10354.07,10354.07
ID_000968,German_Native,Male,44,44.0,High (Tertiary),C1/C2,0.0,60672.75,0.0,26.24,983.27,8411.94,471912.15,226860.65,9395.21,254446.71
ID_000969,German_Native,Female,44,44.0,High (Tertiary),C1/C2,0.0,60315.32,0.0,27.27,1728.09,0.0,0.0,459.52,1728.09,1268.57
ID_000970,German_Native,Male,61,61.0,Low,C1/C2,0.0,43886.06,0.0,31.33,15249.73,0.0,533361.01,0.0,15249.73,548610.74
ID_000971,General_Migrant,Female,46,24.0,Medium (Vocational),C1/C2,0.04,52991.95,39.71,24.09,7624.85,0.0,359941.0,152516.09,7624.85,215049.76
ID_000972,Migrant_2ndGen,Female,18,18.0,Medium (Vocational),C1/C2,0.02,18557.07,6.26,0.0,935.9,500.0,0.0,1484.87,1435.9,-48.97
ID_000973,General_Migrant,Male,47,20.9,High (Tertiary),B1,0.12,53033.02,20.34,20.75,2009.75,0.0,0.0,0.0,2009.75,2009.75
ID_000974,German_Native,Male,59,59.0,Medium (Vocational),C1/C2,0.0,71643.65,0.0,48.34,14936.13,0.0,0.0,0.0,14936.13,14936.13
ID_000975,German_Native,Female,27,27.0,Medium (Vocational),C1/C2,0.0,46058.11,0.0,8.43,1584.18,0.0,0.0,1148.13,1584.18,436.05
ID_000976,German_Native,Male,73,73.0,High (Tertiary),C1/C2,0.0,0.0,0.0,51.3,9157.05,0.0,191312.02,0.0,9157.05,200469.07
ID_000977,German_Native,Male,46,46.0,Medium (Vocational),C1/C2,0.0,32702.23,0.0,14.1,20493.9,6466.23,419136.07,238907.73,26960.13,207188.47
ID_000978,German_Native,Male,34,34.0,Medium (Vocational),C1/C2,0.0,59694.44,0.0,14.9,38376.6,0.0,0.0,0.0,38376.6,38376.6
ID_000979,German_Native,Female,23,23.0,Low,C1/C2,0.0,35386.38,0.0,2.2,527.05,4081.7,0.0,0.0,4608.75,4608.75
ID_000980,German_Native,Female,29,29.0,High (Tertiary),C1/C2,0.0,55540.57,0.0,9.83,52799.47,0.0,0.0,0.0,52799.47,52799.47
ID_000981,German_Native,Female,49,49.0,High (Tertiary),C1/C2,0.0,55547.25,0.0,37.27,10402.03,0.0,504053.44,219022.35,10402.03,295433.12
ID_000982,General_Migrant,Male,54,10.8,High (Tertiary),B2,0.04,35492.05,95.54,6.27,4141.13,148800.3,0.0,0.0,152941.43,152941.43
ID_000983,German_Native,Male,30,30.0,Medium (Vocational),C1/C2,0.0,45226.45,0.0,9.83,2578.9,0.0,0.0,0.0,2578.9,2578.9
ID_000984,German_Native,Female,68,68.0,High (Tertiary),C1/C2,0.0,0.0,0.0,37.74,9232.62,0.0,0.0,0.0,9232.62,9232.62
ID_000985,General_Migrant,Female,34,27.1,Medium (Vocational),C1/C2,0.04,42617.95,48.07,17.15,1909.84,0.0,0.0,0.0,1909.84,1909.84
ID_000986,German_Native,Male,36,36.0,Low,C1/C2,0.0,33030.16,0.0,9.55,8916.6,0.0,0.0,0.0,8916.6,8916.6
ID_000987,General_Migrant,Male,34,23.3,High (Tertiary),C1/C2,0.04,36623.0,21.14,10.7,9762.13,0.0,0.0,0.0,9762.13,9762.13
ID_000988,German_Native,Male,39,39.0,Medium (Vocational),C1/C2,0.0,50645.42,0.0,17.95,13837.96,1959.77,0.0,0.0,15797.73,15797.73
ID_000989,German_Native,Female,26,26.0,High (Tertiary),C1/C2,0.0,36871.67,0.0,7.85,301.6,8718.76,0.0,0.0,9020.36,9020.36
ID_000990,General_Refugee,Male,40,9.6,Low,C1/C2,0.08,34964.92,12.46,5.9,158.58,0.0,0.0,0.0,158.58,158.58
ID_000991,General_Migrant,Female,34,31.0,High (Tertiary),B1,0.12,87783.95,261.83,24.14,2142.87,0.0,0.0,0.0,2142.87,2142.87
ID_000992,General_Migrant,Female,46,33.5,Low,B1,0.04,40273.71,120.31,21.46,12856.74,16882.44,0.0,0.0,29739.18,29739.18
ID_000993,German_Native,Female,45,45.0,Low,C1/C2,0.0,50334.07,0.0,28.93,10571.15,0.0,0.0,0.0,10571.15,10571.15
ID_000994,German_Native,Female,48,48.0,High (Tertiary),C1/C2,0.0,50311.58,0.0,30.23,13469.21,0.0,0.0,0.0,13469.21,13469.21
ID_000995,German_Native,Male,63,63.0,Medium (Vocational),C1/C2,0.0,71912.49,0.0,67.64,13100.29,0.0,363234.99,0.0,13100.29,376335.28
ID_000996,German_Native,Female,40,40.0,High (Tertiary),C1/C2,0.0,54631.03,0.0,23.14,4656.14,0.0,0.0,3491.85,4656.14,1164.29
ID_000997,Ukrainian_Migrant_Pre2022,Female,49,9.4,High (Tertiary),C1/C2,0.03,54435.65,67.4,9.6,2923.6,500.0,245785.48,99643.54,3423.6,149565.54
ID_000998,German_Native,Female,52,52.0,High (Tertiary),C1/C2,0.0,53121.17,0.0,43.56,27230.76,0.0,629173.67,141417.06,27230.76,514987.37
ID_000999,Migrant_2ndGen,Male,24,24.0,Medium (Vocational),C1/C2,0.02,32879.39,23.5,2.75,821.2,0.0,0.0,0.0,821.2,821.2
ID_001000,German_Native,Female,52,52.0,High (Tertiary),C1/C2,0.0,45980.3,0.0,31.04,3710.67,0.0,0.0,0.0,3710.67,3710.67
